,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,PL Rakennus ja Remontointi Oy,24.02.2015,
1,Y-tunnus,2676648-5,,
2,Kotipaikka,Savonlinna,24.02.2015,
3,Yritysmuoto,Osakeyhtiö,24.02.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.02.2015,,
6,Lakkaamisajankohta,12.04.2021,12.04.2021,
7,Viimeisin rekisteröintiajankohta,12.04.2021,12.04.2021,
8,Yrityksen tiedot järjestelmässä alkaen,24.02.2015,,
9,Yrityksen tila,Lakannut,12.04.2021,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
