,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Kokin Kapakat Oy,24.08.2015,
1,Y-tunnus,2705361-2,,
2,Kotipaikka,Turku,24.08.2015,
3,Yritysmuoto,Osakeyhtiö,24.08.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,24.08.2015,,
6,Lakkaamisajankohta,14.04.2022,14.04.2022,
7,Viimeisin rekisteröintiajankohta,14.04.2022,14.04.2022,
8,Yrityksen tiedot järjestelmässä alkaen,24.08.2015,,
9,Yrityksen tila,Lakannut,14.04.2022,
10,Yrityksellä on yrityskiinnityksiä,Ei,,
