,Yrityksen perustiedot,Yrityksen perustiedot.1,Alkaen,Historia
0,Nimi,Määttänen Invest Oy,30.09.2015,
1,Y-tunnus,2692959-8,,
2,Kotipaikka,Ylöjärvi,30.09.2015,
3,Yritysmuoto,Osakeyhtiö,30.09.2015,
4,Yrityksen kieli,suomi,,
5,Rekisteröintiajankohta,30.09.2015,,
6,Viimeisin rekisteröintiajankohta,09.02.2023,09.02.2023,
7,Yrityksen tiedot järjestelmässä alkaen,30.09.2015,,
8,Yrityksen tila,Rekisterissä,30.09.2015,
9,Yrityksellä on yrityskiinnityksiä,Ei,,
10,Yrityksellä on edunsaajatietoja,Kyllä,25.06.2020,
11,Yhteystiedot,,08.02.2018,
12,Postiosoite,Hopearaitti 92  33470  Ylöjärvi  Suomi,,
13,Puhelin,"0400-623044, 0400-624044",,
14,Sähköposti,hiekkapuhallus.maattanen(a)hotmail.com,,
15,Www,http://www.hiekkapuhallusmaattanen.com,,
